i, char value, unsigned char, short, unsigned short
81360,-48,208,15824,15824
81361,-47,209,15825,15825
81362,-46,210,15826,15826
81363,-45,211,15827,15827
81364,-44,212,15828,15828
81365,-43,213,15829,15829
81366,-42,214,15830,15830
81367,-41,215,15831,15831
81368,-40,216,15832,15832
81369,-39,217,15833,15833
81370,-38,218,15834,15834
81371,-37,219,15835,15835
81372,-36,220,15836,15836
81373,-35,221,15837,15837
81374,-34,222,15838,15838
81375,-33,223,15839,15839
81376,-32,224,15840,15840
81377,-31,225,15841,15841
81378,-30,226,15842,15842
81379,-29,227,15843,15843
81380,-28,228,15844,15844
81381,-27,229,15845,15845
81382,-26,230,15846,15846
81383,-25,231,15847,15847
81384,-24,232,15848,15848
81385,-23,233,15849,15849
81386,-22,234,15850,15850
81387,-21,235,15851,15851
81388,-20,236,15852,15852
81389,-19,237,15853,15853
81390,-18,238,15854,15854
81391,-17,239,15855,15855
81392,-16,240,15856,15856
81393,-15,241,15857,15857
81394,-14,242,15858,15858
81395,-13,243,15859,15859
81396,-12,244,15860,15860
81397,-11,245,15861,15861
81398,-10,246,15862,15862
81399,-9,247,15863,15863
81400,-8,248,15864,15864
81401,-7,249,15865,15865
81402,-6,250,15866,15866
81403,-5,251,15867,15867
81404,-4,252,15868,15868
81405,-3,253,15869,15869
81406,-2,254,15870,15870
81407,-1,255,15871,15871
81408,0,0,15872,15872
81409,1,1,15873,15873
81410,2,2,15874,15874
81411,3,3,15875,15875
81412,4,4,15876,15876
81413,5,5,15877,15877
81414,6,6,15878,15878
81415,7,7,15879,15879
81416,8,8,15880,15880
81417,9,9,15881,15881
81418,10,10,15882,15882
81419,11,11,15883,15883
81420,12,12,15884,15884
81421,13,13,15885,15885
81422,14,14,15886,15886
81423,15,15,15887,15887
81424,16,16,15888,15888
81425,17,17,15889,15889
81426,18,18,15890,15890
81427,19,19,15891,15891
81428,20,20,15892,15892
81429,21,21,15893,15893
81430,22,22,15894,15894
81431,23,23,15895,15895
81432,24,24,15896,15896
81433,25,25,15897,15897
81434,26,26,15898,15898
81435,27,27,15899,15899
81436,28,28,15900,15900
81437,29,29,15901,15901
81438,30,30,15902,15902
81439,31,31,15903,15903
81440,32,32,15904,15904
81441,33,33,15905,15905
81442,34,34,15906,15906
81443,35,35,15907,15907
81444,36,36,15908,15908
81445,37,37,15909,15909
81446,38,38,15910,15910
81447,39,39,15911,15911
81448,40,40,15912,15912
81449,41,41,15913,15913
81450,42,42,15914,15914
81451,43,43,15915,15915
81452,44,44,15916,15916
81453,45,45,15917,15917
81454,46,46,15918,15918
81455,47,47,15919,15919
81456,48,48,15920,15920
81457,49,49,15921,15921
81458,50,50,15922,15922
81459,51,51,15923,15923
81460,52,52,15924,15924
81461,53,53,15925,15925
81462,54,54,15926,15926
81463,55,55,15927,15927
81464,56,56,15928,15928
81465,57,57,15929,15929
81466,58,58,15930,15930
81467,59,59,15931,15931
81468,60,60,15932,15932
81469,61,61,15933,15933
81470,62,62,15934,15934
81471,63,63,15935,15935
81472,64,64,15936,15936
81473,65,65,15937,15937
81474,66,66,15938,15938
81475,67,67,15939,15939
81476,68,68,15940,15940
81477,69,69,15941,15941
81478,70,70,15942,15942
81479,71,71,15943,15943
81480,72,72,15944,15944
81481,73,73,15945,15945
81482,74,74,15946,15946
81483,75,75,15947,15947
81484,76,76,15948,15948
81485,77,77,15949,15949
81486,78,78,15950,15950
81487,79,79,15951,15951
81488,80,80,15952,15952
81489,81,81,15953,15953
81490,82,82,15954,15954
81491,83,83,15955,15955
81492,84,84,15956,15956
81493,85,85,15957,15957
81494,86,86,15958,15958
81495,87,87,15959,15959
81496,88,88,15960,15960
81497,89,89,15961,15961
81498,90,90,15962,15962
81499,91,91,15963,15963
81500,92,92,15964,15964
81501,93,93,15965,15965
81502,94,94,15966,15966
81503,95,95,15967,15967
81504,96,96,15968,15968
81505,97,97,15969,15969
81506,98,98,15970,15970
81507,99,99,15971,15971
81508,100,100,15972,15972
81509,101,101,15973,15973
81510,102,102,15974,15974
81511,103,103,15975,15975
81512,104,104,15976,15976
81513,105,105,15977,15977
81514,106,106,15978,15978
81515,107,107,15979,15979
81516,108,108,15980,15980
81517,109,109,15981,15981
81518,110,110,15982,15982
81519,111,111,15983,15983
81520,112,112,15984,15984
81521,113,113,15985,15985
81522,114,114,15986,15986
81523,115,115,15987,15987
81524,116,116,15988,15988
81525,117,117,15989,15989
81526,118,118,15990,15990
81527,119,119,15991,15991
81528,120,120,15992,15992
81529,121,121,15993,15993
81530,122,122,15994,15994
81531,123,123,15995,15995
81532,124,124,15996,15996
81533,125,125,15997,15997
81534,126,126,15998,15998
81535,127,127,15999,15999
81536,-128,128,16000,16000
81537,-127,129,16001,16001
81538,-126,130,16002,16002
81539,-125,131,16003,16003
81540,-124,132,16004,16004
81541,-123,133,16005,16005
81542,-122,134,16006,16006
81543,-121,135,16007,16007
81544,-120,136,16008,16008
81545,-119,137,16009,16009
81546,-118,138,16010,16010
81547,-117,139,16011,16011
81548,-116,140,16012,16012
81549,-115,141,16013,16013
81550,-114,142,16014,16014
81551,-113,143,16015,16015
81552,-112,144,16016,16016
81553,-111,145,16017,16017
81554,-110,146,16018,16018
81555,-109,147,16019,16019
81556,-108,148,16020,16020
81557,-107,149,16021,16021
81558,-106,150,16022,16022
81559,-105,151,16023,16023
81560,-104,152,16024,16024
81561,-103,153,16025,16025
81562,-102,154,16026,16026
81563,-101,155,16027,16027
81564,-100,156,16028,16028
81565,-99,157,16029,16029
81566,-98,158,16030,16030
81567,-97,159,16031,16031
81568,-96,160,16032,16032
81569,-95,161,16033,16033
81570,-94,162,16034,16034
81571,-93,163,16035,16035
81572,-92,164,16036,16036
81573,-91,165,16037,16037
81574,-90,166,16038,16038
81575,-89,167,16039,16039
81576,-88,168,16040,16040
81577,-87,169,16041,16041
81578,-86,170,16042,16042
81579,-85,171,16043,16043
81580,-84,172,16044,16044
81581,-83,173,16045,16045
81582,-82,174,16046,16046
81583,-81,175,16047,16047
81584,-80,176,16048,16048
81585,-79,177,16049,16049
81586,-78,178,16050,16050
81587,-77,179,16051,16051
81588,-76,180,16052,16052
81589,-75,181,16053,16053
81590,-74,182,16054,16054
81591,-73,183,16055,16055
81592,-72,184,16056,16056
81593,-71,185,16057,16057
81594,-70,186,16058,16058
81595,-69,187,16059,16059
81596,-68,188,16060,16060
81597,-67,189,16061,16061
81598,-66,190,16062,16062
81599,-65,191,16063,16063
81600,-64,192,16064,16064
81601,-63,193,16065,16065
81602,-62,194,16066,16066
81603,-61,195,16067,16067
81604,-60,196,16068,16068
81605,-59,197,16069,16069
81606,-58,198,16070,16070
81607,-57,199,16071,16071
81608,-56,200,16072,16072
81609,-55,201,16073,16073
81610,-54,202,16074,16074
81611,-53,203,16075,16075
81612,-52,204,16076,16076
81613,-51,205,16077,16077
81614,-50,206,16078,16078
81615,-49,207,16079,16079
81616,-48,208,16080,16080
81617,-47,209,16081,16081
81618,-46,210,16082,16082
81619,-45,211,16083,16083
81620,-44,212,16084,16084
81621,-43,213,16085,16085
81622,-42,214,16086,16086
81623,-41,215,16087,16087
81624,-40,216,16088,16088
81625,-39,217,16089,16089
81626,-38,218,16090,16090
81627,-37,219,16091,16091
81628,-36,220,16092,16092
81629,-35,221,16093,16093
81630,-34,222,16094,16094
81631,-33,223,16095,16095
81632,-32,224,16096,16096
81633,-31,225,16097,16097
81634,-30,226,16098,16098
81635,-29,227,16099,16099
81636,-28,228,16100,16100
81637,-27,229,16101,16101
81638,-26,230,16102,16102
81639,-25,231,16103,16103
81640,-24,232,16104,16104
81641,-23,233,16105,16105
81642,-22,234,16106,16106
81643,-21,235,16107,16107
81644,-20,236,16108,16108
81645,-19,237,16109,16109
81646,-18,238,16110,16110
81647,-17,239,16111,16111
81648,-16,240,16112,16112
81649,-15,241,16113,16113
81650,-14,242,16114,16114
81651,-13,243,16115,16115
81652,-12,244,16116,16116
81653,-11,245,16117,16117
81654,-10,246,16118,16118
81655,-9,247,16119,16119
81656,-8,248,16120,16120
81657,-7,249,16121,16121
81658,-6,250,16122,16122
81659,-5,251,16123,16123
81660,-4,252,16124,16124
81661,-3,253,16125,16125
81662,-2,254,16126,16126
81663,-1,255,16127,16127
81664,0,0,16128,16128
81665,1,1,16129,16129
81666,2,2,16130,16130
81667,3,3,16131,16131
81668,4,4,16132,16132
81669,5,5,16133,16133
81670,6,6,16134,16134
81671,7,7,16135,16135
81672,8,8,16136,16136
81673,9,9,16137,16137
81674,10,10,16138,16138
81675,11,11,16139,16139
81676,12,12,16140,16140
81677,13,13,16141,16141
81678,14,14,16142,16142
81679,15,15,16143,16143
81680,16,16,16144,16144
81681,17,17,16145,16145
81682,18,18,16146,16146
81683,19,19,16147,16147
81684,20,20,16148,16148
81685,21,21,16149,16149
81686,22,22,16150,16150
81687,23,23,16151,16151
81688,24,24,16152,16152
81689,25,25,16153,16153
81690,26,26,16154,16154
81691,27,27,16155,16155
81692,28,28,16156,16156
81693,29,29,16157,16157
81694,30,30,16158,16158
81695,31,31,16159,16159
81696,32,32,16160,16160
81697,33,33,16161,16161
81698,34,34,16162,16162
81699,35,35,16163,16163
81700,36,36,16164,16164
81701,37,37,16165,16165
81702,38,38,16166,16166
81703,39,39,16167,16167
81704,40,40,16168,16168
81705,41,41,16169,16169
81706,42,42,16170,16170
81707,43,43,16171,16171
81708,44,44,16172,16172
81709,45,45,16173,16173
81710,46,46,16174,16174
81711,47,47,16175,16175
81712,48,48,16176,16176
81713,49,49,16177,16177
81714,50,50,16178,16178
81715,51,51,16179,16179
81716,52,52,16180,16180
81717,53,53,16181,16181
81718,54,54,16182,16182
81719,55,55,16183,16183
81720,56,56,16184,16184
81721,57,57,16185,16185
81722,58,58,16186,16186
81723,59,59,16187,16187
81724,60,60,16188,16188
81725,61,61,16189,16189
81726,62,62,16190,16190
81727,63,63,16191,16191
81728,64,64,16192,16192
81729,65,65,16193,16193
81730,66,66,16194,16194
81731,67,67,16195,16195
81732,68,68,16196,16196
81733,69,69,16197,16197
81734,70,70,16198,16198
81735,71,71,16199,16199
81736,72,72,16200,16200
81737,73,73,16201,16201
81738,74,74,16202,16202
81739,75,75,16203,16203
81740,76,76,16204,16204
81741,77,77,16205,16205
81742,78,78,16206,16206
81743,79,79,16207,16207
81744,80,80,16208,16208
81745,81,81,16209,16209
81746,82,82,16210,16210
81747,83,83,16211,16211
81748,84,84,16212,16212
81749,85,85,16213,16213
81750,86,86,16214,16214
81751,87,87,16215,16215
81752,88,88,16216,16216
81753,89,89,16217,16217
81754,90,90,16218,16218
81755,91,91,16219,16219
81756,92,92,16220,16220
81757,93,93,16221,16221
81758,94,94,16222,16222
81759,95,95,16223,16223
81760,96,96,16224,16224
81761,97,97,16225,16225
81762,98,98,16226,16226
81763,99,99,16227,16227
81764,100,100,16228,16228
81765,101,101,16229,16229
81766,102,102,16230,16230
81767,103,103,16231,16231
81768,104,104,16232,16232
81769,105,105,16233,16233
81770,106,106,16234,16234
81771,107,107,16235,16235
81772,108,108,16236,16236
81773,109,109,16237,16237
81774,110,110,16238,16238
81775,111,111,16239,16239
81776,112,112,16240,16240
81777,113,113,16241,16241
81778,114,114,16242,16242
81779,115,115,16243,16243
81780,116,116,16244,16244
81781,117,117,16245,16245
81782,118,118,16246,16246
81783,119,119,16247,16247
81784,120,120,16248,16248
81785,121,121,16249,16249
81786,122,122,16250,16250
81787,123,123,16251,16251
81788,124,124,16252,16252
81789,125,125,16253,16253
81790,126,126,16254,16254
81791,127,127,16255,16255
81792,-128,128,16256,16256
81793,-127,129,16257,16257
81794,-126,130,16258,16258
81795,-125,131,16259,16259
81796,-124,132,16260,16260
81797,-123,133,16261,16261
81798,-122,134,16262,16262
81799,-121,135,16263,16263
81800,-120,136,16264,16264
81801,-119,137,16265,16265
81802,-118,138,16266,16266
81803,-117,139,16267,16267
81804,-116,140,16268,16268
81805,-115,141,16269,16269
81806,-114,142,16270,16270
81807,-113,143,16271,16271
81808,-112,144,16272,16272
81809,-111,145,16273,16273
81810,-110,146,16274,16274
81811,-109,147,16275,16275
81812,-108,148,16276,16276
81813,-107,149,16277,16277
81814,-106,150,16278,16278
81815,-105,151,16279,16279
81816,-104,152,16280,16280
81817,-103,153,16281,16281
81818,-102,154,16282,16282
81819,-101,155,16283,16283
81820,-100,156,16284,16284
81821,-99,157,16285,16285
81822,-98,158,16286,16286
81823,-97,159,16287,16287
81824,-96,160,16288,16288
81825,-95,161,16289,16289
81826,-94,162,16290,16290
81827,-93,163,16291,16291
81828,-92,164,16292,16292
81829,-91,165,16293,16293
81830,-90,166,16294,16294
81831,-89,167,16295,16295
81832,-88,168,16296,16296
81833,-87,169,16297,16297
81834,-86,170,16298,16298
81835,-85,171,16299,16299
81836,-84,172,16300,16300
81837,-83,173,16301,16301
81838,-82,174,16302,16302
81839,-81,175,16303,16303
81840,-80,176,16304,16304
81841,-79,177,16305,16305
81842,-78,178,16306,16306
81843,-77,179,16307,16307
81844,-76,180,16308,16308
81845,-75,181,16309,16309
81846,-74,182,16310,16310
81847,-73,183,16311,16311
81848,-72,184,16312,16312
81849,-71,185,16313,16313
81850,-70,186,16314,16314
81851,-69,187,16315,16315
81852,-68,188,16316,16316
81853,-67,189,16317,16317
81854,-66,190,16318,16318
81855,-65,191,16319,16319
81856,-64,192,16320,16320
81857,-63,193,16321,16321
81858,-62,194,16322,16322
81859,-61,195,16323,16323
81860,-60,196,16324,16324
81861,-59,197,16325,16325
81862,-58,198,16326,16326
81863,-57,199,16327,16327
81864,-56,200,16328,16328
81865,-55,201,16329,16329
81866,-54,202,16330,16330
81867,-53,203,16331,16331
81868,-52,204,16332,16332
81869,-51,205,16333,16333
81870,-50,206,16334,16334
81871,-49,207,16335,16335
81872,-48,208,16336,16336
81873,-47,209,16337,16337
81874,-46,210,16338,16338
81875,-45,211,16339,16339
81876,-44,212,16340,16340
81877,-43,213,16341,16341
81878,-42,214,16342,16342
81879,-41,215,16343,16343
81880,-40,216,16344,16344
81881,-39,217,16345,16345
81882,-38,218,16346,16346
81883,-37,219,16347,16347
81884,-36,220,16348,16348
81885,-35,221,16349,16349
81886,-34,222,16350,16350
81887,-33,223,16351,16351
81888,-32,224,16352,16352
81889,-31,225,16353,16353
81890,-30,226,16354,16354
81891,-29,227,16355,16355
81892,-28,228,16356,16356
81893,-27,229,16357,16357
81894,-26,230,16358,16358
81895,-25,231,16359,16359
81896,-24,232,16360,16360
81897,-23,233,16361,16361
81898,-22,234,16362,16362
81899,-21,235,16363,16363
81900,-20,236,16364,16364
81901,-19,237,16365,16365
81902,-18,238,16366,16366
81903,-17,239,16367,16367
81904,-16,240,16368,16368
81905,-15,241,16369,16369
81906,-14,242,16370,16370
81907,-13,243,16371,16371
81908,-12,244,16372,16372
81909,-11,245,16373,16373
81910,-10,246,16374,16374
81911,-9,247,16375,16375
81912,-8,248,16376,16376
81913,-7,249,16377,16377
81914,-6,250,16378,16378
81915,-5,251,16379,16379
81916,-4,252,16380,16380
81917,-3,253,16381,16381
81918,-2,254,16382,16382
81919,-1,255,16383,16383
81920,0,0,16384,16384
81921,1,1,16385,16385
81922,2,2,16386,16386
81923,3,3,16387,16387
81924,4,4,16388,16388
81925,5,5,16389,16389
81926,6,6,16390,16390
81927,7,7,16391,16391
81928,8,8,16392,16392
81929,9,9,16393,16393
81930,10,10,16394,16394
81931,11,11,16395,16395
81932,12,12,16396,16396
81933,13,13,16397,16397
81934,14,14,16398,16398
81935,15,15,16399,16399
81936,16,16,16400,16400
81937,17,17,16401,16401
81938,18,18,16402,16402
81939,19,19,16403,16403
81940,20,20,16404,16404
81941,21,21,16405,16405
81942,22,22,16406,16406
81943,23,23,16407,16407
81944,24,24,16408,16408
81945,25,25,16409,16409
81946,26,26,16410,16410
81947,27,27,16411,16411
81948,28,28,16412,16412
81949,29,29,16413,16413
81950,30,30,16414,16414
81951,31,31,16415,16415
81952,32,32,16416,16416
81953,33,33,16417,16417
81954,34,34,16418,16418
81955,35,35,16419,16419
81956,36,36,16420,16420
81957,37,37,16421,16421
81958,38,38,16422,16422
81959,39,39,16423,16423
81960,40,40,16424,16424
81961,41,41,16425,16425
81962,42,42,16426,16426
81963,43,43,16427,16427
81964,44,44,16428,16428
81965,45,45,16429,16429
81966,46,46,16430,16430
81967,47,47,16431,16431
81968,48,48,16432,16432
81969,49,49,16433,16433
81970,50,50,16434,16434
81971,51,51,16435,16435
81972,52,52,16436,16436
81973,53,53,16437,16437
81974,54,54,16438,16438
81975,55,55,16439,16439
81976,56,56,16440,16440
81977,57,57,16441,16441
81978,58,58,16442,16442
81979,59,59,16443,16443
81980,60,60,16444,16444
81981,61,61,16445,16445
81982,62,62,16446,16446
81983,63,63,16447,16447
81984,64,64,16448,16448
81985,65,65,16449,16449
81986,66,66,16450,16450
81987,67,67,16451,16451
81988,68,68,16452,16452
81989,69,69,16453,16453
81990,70,70,16454,16454
81991,71,71,16455,16455
81992,72,72,16456,16456
81993,73,73,16457,16457
81994,74,74,16458,16458
81995,75,75,16459,16459
81996,76,76,16460,16460
81997,77,77,16461,16461
81998,78,78,16462,16462
81999,79,79,16463,16463
82000,80,80,16464,16464
82001,81,81,16465,16465
82002,82,82,16466,16466
82003,83,83,16467,16467
82004,84,84,16468,16468
82005,85,85,16469,16469
82006,86,86,16470,16470
82007,87,87,16471,16471
82008,88,88,16472,16472
82009,89,89,16473,16473
82010,90,90,16474,16474
82011,91,91,16475,16475
82012,92,92,16476,16476
82013,93,93,16477,16477
82014,94,94,16478,16478
82015,95,95,16479,16479
82016,96,96,16480,16480
82017,97,97,16481,16481
82018,98,98,16482,16482
82019,99,99,16483,16483
82020,100,100,16484,16484
82021,101,101,16485,16485
82022,102,102,16486,16486
82023,103,103,16487,16487
82024,104,104,16488,16488
82025,105,105,16489,16489
82026,106,106,16490,16490
82027,107,107,16491,16491
82028,108,108,16492,16492
82029,109,109,16493,16493
82030,110,110,16494,16494
82031,111,111,16495,16495
82032,112,112,16496,16496
82033,113,113,16497,16497
82034,114,114,16498,16498
82035,115,115,16499,16499
82036,116,116,16500,16500
82037,117,117,16501,16501
82038,118,118,16502,16502
82039,119,119,16503,16503
82040,120,120,16504,16504
82041,121,121,16505,16505
82042,122,122,16506,16506
82043,123,123,16507,16507
82044,124,124,16508,16508
82045,125,125,16509,16509
82046,126,126,16510,16510
82047,127,127,16511,16511
82048,-128,128,16512,16512
82049,-127,129,16513,16513
82050,-126,130,16514,16514
82051,-125,131,16515,16515
82052,-124,132,16516,16516
82053,-123,133,16517,16517
82054,-122,134,16518,16518
82055,-121,135,16519,16519
82056,-120,136,16520,16520
82057,-119,137,16521,16521
82058,-118,138,16522,16522
82059,-117,139,16523,16523
82060,-116,140,16524,16524
82061,-115,141,16525,16525
82062,-114,142,16526,16526
82063,-113,143,16527,16527
82064,-112,144,16528,16528
82065,-111,145,16529,16529
82066,-110,146,16530,16530
82067,-109,147,16531,16531
82068,-108,148,16532,16532
82069,-107,149,16533,16533
82070,-106,150,16534,16534
82071,-105,151,16535,16535
82072,-104,152,16536,16536
82073,-103,153,16537,16537
82074,-102,154,16538,16538
82075,-101,155,16539,16539
82076,-100,156,16540,16540
82077,-99,157,16541,16541
82078,-98,158,16542,16542
82079,-97,159,16543,16543
82080,-96,160,16544,16544
82081,-95,161,16545,16545
82082,-94,162,16546,16546
82083,-93,163,16547,16547
82084,-92,164,16548,16548
82085,-91,165,16549,16549
82086,-90,166,16550,16550
82087,-89,167,16551,16551
82088,-88,168,16552,16552
82089,-87,169,16553,16553
82090,-86,170,16554,16554
82091,-85,171,16555,16555
82092,-84,172,16556,16556
82093,-83,173,16557,16557
82094,-82,174,16558,16558
82095,-81,175,16559,16559
82096,-80,176,16560,16560
82097,-79,177,16561,16561
82098,-78,178,16562,16562
82099,-77,179,16563,16563
82100,-76,180,16564,16564
82101,-75,181,16565,16565
82102,-74,182,16566,16566
82103,-73,183,16567,16567
82104,-72,184,16568,16568
82105,-71,185,16569,16569
82106,-70,186,16570,16570
82107,-69,187,16571,16571
82108,-68,188,16572,16572
82109,-67,189,16573,16573
